alpha	beta	eta	r
418.8083491	4073.308612	0.003452842	15.42719342
0.017138427	5.13E-006	11.54033852	3.379716649
0.424081631	128.2267495	0.000326198	1.337644964
0.00315821	0.0150739	0.239020101	0.011289942
0.031489578	4.4912E-05	344.2021209	147.1443382
0.003429612	0.076197753	18.72708588	25.67182186
0.524407278	0.138145571	294.0380536	74.2536552
702.9114115	8366.489002	0.00153277	1.686123412
26.07507033	144.0962985	0.000801521	1.625071132
11.54186942	206.6780979	13.4761135	1.733580484
0.521458845	0.000414936	0.818595184	5.799286765
0.05380743	0.000253079	314.2543146	94.36522049
0.075431936	0.000397996	409.3574034	113.8706512
3.130855102	0.003243331	0.266799234	17.22788515
1.715872289	0.002856942	0.099176314	3.071488859
0.007502796	0.001147747	268.385016	4.637610874
0.017155154	2.02363E-05	388.0919003	35.37075356
0.205375992	0.169061703	0.130143157	0.174348081
0.002709684	0.002474174	244.3623657	5.674372522
0.005542271	0.002657103	316.1257971	20.37809876
0.042754843	0.001313421	422.4089309	68.17501589
418.8083491	4073.308612	0.003452842	15.42719342
0.021431134	0.04434489	373.3192833	35.5557141
0.042293025	1.15257E-05	1.372074686	3.962080106
0.064282333	2.5554E-05	0.558164577	9.34498478
0.068843192	3.86988E-05	29.19086456	60.09321537
1.818933663	0.001705369	0.216578288	24.99560042
0.266882264	59.50343597	17.50231273	11.48693429
0.032667785	0.000425468	1210.580353	123.9914362
9.875116271	91.67889382	0.000893857	1.352065571
0.00315821	0.0150739	0.239020101	0.011289942
0.046971469	0.076968651	0.675046639	0.019210771
6.378233653	604.4596292	0.000830695	1.358591471
0.001968429	0.007337734	2560.754682	34.94930535
0.341581465	0.035650497	151.5976081	85.29253088
1.338280756	0.677970002	0.0845919	0.159615942
0.018594376	0.357743714	503.4224557	12.13839402
127.3715576	4943.551521	0.001594438	33.3686852
0.262933694	105.2616827	21.03235266	14.42097111
0.166259266	0.854577505	0.105476888	0.03042821
0.239913134	1.5974264	0.005064652	7.741435587
0.10632743	0.278808289	583.1718153	9.161536082
0.673378727	9.435127995	0.003183797	3.758174486
0.181558587	0.002271365	775.3374039	106.4245488
1.58299767	0.001237046	0.257256116	21.09752362
0.006244889	0.12739132	806.0325175	29.11730431
0.542410689	0.003877078	0.087525875	2.600708864
1.887358778	0.002330588	0.209861463	11.46187322
75.12272903	3672.944691	0.002118705	7.451579706
1.434156953	3.073885611	0.003272766	4.664691509
5.804772349	719.0790511	0.000661098	1.358212859
0.016924891	0.345915847	486.6633792	18.11386837
0.044807215	0.055927474	1.032018592	0.029088257
19.82147175	177.6839011	1.418428139	0.612756557
5.946443957	880.5535522	0.001307047	149.8311276
471.8165945	5199.999295	0.003499016	17.1387662
0.1041393	0.517552145	0.158178712	0.114314802
1.766189897	0.00099957	0.121907141	6.964566942
5.217315651	3.574443819	0.691601936	0.037334246
1.877800705	0.386332969	0.009279084	1.771421497
0.008490999	3.02149E-05	287.3558022	59.56131177
19.41964516	351.2013449	13.95766456	2.11033156
0.009322033	0.003155991	213.6029451	28.79376723
1.702974379	449.133425	0.003535518	326.8935438
0.042754843	0.001313421	422.4089309	68.17501589
0.070013294	2.04682E-05	50.23530156	20.91791279
0.007853443	0.003259431	207.5271633	10.42002658
11.17266019	433.8051622	0.000544823	1.023140206
0.029729377	0.000420117	721.7485155	189.0893484
0.00537537	0.006516322	519.686633	15.30080554
0.047694923	5.7481E-05	772.0210399	29.60611572
0.096449555	0.051752895	1.013481118	0.015105444
0.040195398	8.2023E-05	1225.262109	69.22807471
12.69317717	226.3385613	9.973606543	1.68516971
127.3715576	4943.551521	0.001594438	33.3686852
0.054081498	9.98352E-05	1600.622751	49.45101631
19.84144322	304.1395465	23.20491095	2.60068085
0.384209191	0.013009924	291.7718718	121.884881
0.009784266	0.022099759	1406.75682	9.930518426
0.07150716	0.000190302	1226.284106	105.3423489
0.008275266	0.028054053	0.316645195	0.01367055
0.149992282	2.55746E-05	0.768172487	12.29574705
0.833519154	0.000515861	0.162673539	2.538493839
0.003489458	0.002318085	326.0382188	5.061239247
0.015464783	7.252087907	11.77120483	69.85046636
0.309573593	66.9893838	31.96463526	11.63849417
0.678514582	15.78396457	0.002800544	2.497570209
2.102458265	10.53257088	0.425962207	0.097886341
284.302039	8862.439166	0.00306995	3.099778208
1.818933663	0.001705369	0.216578288	24.99560042
0.601797978	4.777264827	0.419302748	0.056765398
0.119333412	0.003394985	928.4338111	106.7830439
0.142945467	4.19372E-05	0.802262289	7.973242527
0.003489458	0.002318085	326.0382188	5.061239247
6.411056363	229.7149636	14.72393676	3.408830352
0.327173313	74.4352437	15.42492339	8.122098246
0.367093633	185.9909221	0.000525475	0.473802214
0.703555056	0.001181427	0.055004101	4.050843112
0.036925895	0.033918701	202.2701936	40.75896798
0.006083831	0.140604991	583.2506201	3.852104532
1.766189897	0.00099957	0.121907141	6.964566942
0.133748172	3.21744E-05	0.840002319	11.09244929
0.055056851	2.42066E-05	47.97637712	37.26627758
0.006073094	0.00064465	292.7555526	5.833520344
0.068774732	3.89861E-05	11.03733995	2.488152154
14.61115012	1108.933041	0.000262545	0.644920578
10.13212345	917.2347387	0.000769721	1.478000568
0.045212214	0.00088457	698.5177156	94.77164799
4.349626169	18.2208339	0.403281305	0.078229656
0.01582176	1.74668E-05	280.5945178	109.8932596
0.046021067	1.24928E-05	36.91910749	66.5006093
10.73008445	244.299926	20.01702453	2.362674374
1.13452919	0.000889412	0.103244997	8.498772843
1.110824942	0.001329412	0.065817409	7.049759526
5.400292514	7.386032368	1.34573805	0.058384563
0.18566096	0.839372008	0.001221724	2.143993836
0.020901898	1.49297E-05	13.45584006	1.275447931
0.004402712	7.45066E-05	350.1840299	107.3968962
14.74926745	865.7581533	0.000965339	1.318335341
0.006690308	0.002701818	322.1790026	18.34381328
0.047813857	0.000100571	273.5228112	80.14949166
0.678514582	15.78396457	0.002800544	2.497570209
0.024234083	0.015979213	0.632374503	0.010024478
0.058361358	0.000222625	3424.056281	56.63890885
0.16402599	1.294492362	0.002433333	2.500897582
284.302039	8862.439166	0.00306995	3.099778208
2.270690404	0.244289902	0.008142572	1.332684455
0.091854769	0.000115552	338.3974382	66.48377073
0.084902806	8.78633E-05	983.5792357	30.05381753
0.26833995	0.42601902	0.176693772	0.109414131
0.033709662	0.074264314	393.7806153	23.79556388
0.09065732	1.363920829	0.001964916	3.676307501
0.022514509	0.399130652	580.5686676	13.66266749
0.041287504	0.146212253	489.4406083	10.85572622
0.021431134	0.04434489	373.3192833	35.5557141
0.002894111	0.011110594	0.266131838	0.014345069
0.001523606	0.009754504	0.405453971	0.023428039
3.274686469	0.00333204	0.213360498	13.13511467
0.645840534	0.000643835	0.143580476	3.059579521
3.393964648	0.008090803	0.17180075	56.81649241
2.372770828	295.6877138	0.002608971	441.780399
0.158630517	0.639306302	0.120950723	0.086034699
6.411056363	229.7149636	14.72393676	3.408830352
0.018594376	0.357743714	503.4224557	12.13839402
110.2909541	1054.157394	6.357960352	0.510304682
0.798908548	0.000399867	0.362954605	13.14669315
0.28478834	1.216906341	0.001107176	1.941873129
3.927519802	15.73961012	0.393928377	0.080860724
0.28478834	1.216906341	0.001107176	1.941873129
0.191322016	64.46041986	26.683527	12.70047609
0.285823918	1.490685224	0.11774034	0.036282409
0.061767674	0.000227001	179.669623	125.1487354
2.63445232	0.00305847	0.177631748	19.1156635
0.006690308	0.002701818	322.1790026	18.34381328
1.818933663	0.001705369	0.216578288	24.99560042
0.133166728	0.749211522	0.001393009	1.996817111
1.1624067	0.000704526	0.379892786	11.77058717
0.022050556	0.000245899	649.8524273	174.7149382
0.001693784	0.003171877	715.6145547	10.7438377
0.158630517	0.639306302	0.120950723	0.086034699
0.524407278	0.138145571	294.0380536	74.2536552
0.011483291	0.232416289	567.3854969	11.45083731
0.012335418	7.15E-006	25.60768345	61.44176244
0.003557536	0.018297148	0.186909487	0.01723985
0.083117965	0.094551682	0.605318921	0.015835554
16.51466884	1315.85825	0.002844636	105.6536929
0.001709979	0.012145538	0.217365671	0.015147088
0.927047201	134.9567546	0.000197682	1.530108268
0.006190485	0.082868368	790.7759254	3.724753397
12.26713796	823.5629819	0.001978588	3.767877586
0.006244889	0.12739132	806.0325175	29.11730431
0.020231739	0.015257452	1044.795311	39.09046962
20.85802801	1321.436588	0.003025209	114.2811328
0.140101487	0.122138554	355.9086651	52.81183616
0.004536994	0.11521745	527.7051768	3.834345307
0.002271439	0.004150998	592.0567189	7.93253089
0.150315729	1.595961372	0.002536868	3.305481432
0.669447742	0.000545136	0.641691209	5.652392517
0.001665952	0.010913486	0.181855437	0.01421141
0.927047201	134.9567546	0.000197682	1.530108268
5.946443957	880.5535522	0.001307047	149.8311276
183.1483861	5815.672489	0.002801177	2.049602838
0.011234436	0.032103381	1.740653357	0.032069535
0.011677798	0.417317072	30.32179678	58.79312741
0.021431134	0.04434489	373.3192833	35.5557141
5.019873665	560.4461118	0.000158593	1.254188262
1.1624067	0.000704526	0.379892786	11.77058717
0.044959629	1.70266E-05	27.59969905	39.42692765
0.011704606	0.139052743	538.8745407	5.139971426
0.022514509	0.399130652	580.5686676	13.66266749
0.021431134	0.04434489	373.3192833	35.5557141
0.709012284	3.38525184	0.077784881	0.097248549
196.6217198	2938.675911	0.00254152	12.56561475
0.016804254	6.09402E-05	375.489003	95.25720637
27.40908882	819.8151336	3.680670408	1.793863527
146.5345774	4666.009113	0.001552747	31.95414438
0.005788779	0.019880886	1.415982956	0.037584086
0.224663986	0.499785668	0.180795702	0.006148128
0.068377467	7.08327E-05	879.2326084	26.68101288
0.062897788	0.071856023	0.443134383	0.014418605
0.91638148	0.871700114	0.003508572	2.351559281
10.73008445	244.299926	20.01702453	2.362674374
0.262933694	105.2616827	21.03235266	14.42097111
55.41407694	721.5634642	0.000428947	0.646202251
2.075321214	0.003188738	0.171378413	7.586210278
1.71831458	0.00662061	0.184418909	2.77666829
5.217315651	3.574443819	0.691601936	0.037334246
0.009691792	0.025538625	1396.118828	12.32333532
2.095896706	0.003552065	0.105998466	5.145551319
1.006367429	4.339732182	0.002119368	0.473462355
0.017371306	0.015610221	238.7157002	26.30788527
0.021431134	0.04434489	373.3192833	35.5557141
0.007535165	3.11E-006	32.51858335	43.74421882
9.811133901	383.6172537	0.000538296	0.772973222
3.601012002	0.004632074	0.216699283	3.336872786
0.036581018	3.371700894	10.91681063	70.2202426
418.8083491	4073.308612	0.003452842	15.42719342
0.149992282	2.55746E-05	0.768172487	12.29574705
0.046756254	6.30492E-05	241.4979894	72.65265682
0.55899698	406.1065895	0.001373149	171.09285
0.001938336	0.00191493	93.10488834	14.12170289
75.12272903	3672.944691	0.002118705	7.451579706
4.178681764	28.17619056	0.289428264	0.047323438
0.158630517	0.639306302	0.120950723	0.086034699
0.096449555	0.051752895	1.013481118	0.015105444
35.86191656	1800.905517	0.00149668	7.038424503
0.041287504	0.146212253	489.4406083	10.85572622
81.49940798	653.1378494	3.96799318	0.948813694
0.063315848	8.648245797	16.18048636	83.14031866
0.00920472	0.212184651	427.0283814	11.98675575
0.123879684	0.000228186	344.7609901	75.31851034
22.51202773	1432.288812	0.001133464	1.666860346
0.036515201	0.000109941	282.6799457	154.9729884
0.018607179	7.57E-006	3.056600366	4.027251864
1.221630547	0.001487332	0.077913788	3.626650154
0.750909514	377.6781344	0.00158592	180.8778428
0.025959277	0.014722803	158.3727631	17.97412734
11.26980652	1157.562743	0.002884698	158.9939553
0.001218076	0.002086669	587.770721	11.42042209
222.7169551	6347.931004	0.002270391	7.357566837
0.316952875	0.008158328	252.2496272	123.7599389
0.09894978	4.03106E-05	16.06162338	3.70515739
0.750909514	377.6781344	0.00158592	180.8778428
2.112727047	0.003287331	0.119982046	3.221351945
0.018594376	0.357743714	503.4224557	12.13839402
0.750909514	377.6781344	0.00158592	180.8778428
2.105435958	427.8172466	0.000657945	221.4640481
2.817803784	0.002988725	0.243868141	3.902663308
0.009180829	2.79E-006	36.95323105	59.0282718
0.007705423	0.025527509	1351.200508	13.02595307
0.007669889	0.000132157	449.0269226	120.329201
1.71831458	0.00662061	0.184418909	2.77666829
0.798908548	0.000399867	0.362954605	13.14669315
0.261704598	0.241036253	0.215361289	0.251824258
2.055752261	0.002307351	0.228261738	26.96027682
0.678514582	15.78396457	0.002800544	2.497570209
0.039202458	0.098557755	0.534754495	0.012151467
81.49940798	653.1378494	3.96799318	0.948813694
0.004835403	0.216328738	116.2929278	30.10017946
0.013651459	1.46688E-05	422.9631002	40.98104145
0.309573593	66.9893838	31.96463526	11.63849417
16.20357527	26.00802677	2.675160587	0.159429069
0.067787304	0.266337755	412.0760376	11.45648433
5.946443957	880.5535522	0.001307047	149.8311276
1.398215653	0.647324236	1.136846369	0.051962519
0.112585929	0.002909476	225.7924011	137.2961135
0.970809747	2.814619533	0.076377917	0.103684198
0.045212214	0.00088457	698.5177156	94.77164799
0.068544807	0.003824251	268.461503	56.57552481
3.461500066	0.004048342	0.198734244	13.18261355
0.119947497	0.002860169	947.836604	102.0384236
2.102458265	10.53257088	0.425962207	0.097886341
146.5345774	4666.009113	0.001552747	31.95414438
0.41841948	0.124790069	249.0452669	79.50232939
0.324571184	0.014348967	190.2828927	94.99100148
70.54246327	374.2672491	4.577154766	0.868196679
0.875958835	0.000356392	0.223013726	2.927910866
2.420248189	1.431507763	0.079530598	0.218221813
0.080706525	0.042241858	0.966927227	0.014628735
0.760866451	156.9791067	0.000152949	1.40596389
0.01582176	1.74668E-05	280.5945178	109.8932596
0.823118578	0.000333509	0.406392423	14.03423316
0.28478834	1.216906341	0.001107176	1.941873129
1.192411839	0.000941608	0.178004914	18.84207619
0.373563782	21.75192169	45.40077357	39.34255878
0.003578244	0.02504608	0.18025904	0.018132481
0.041789269	2.769100261	9.623441656	57.94741694
4.349626169	18.2208339	0.403281305	0.078229656
0.760866451	156.9791067	0.000152949	1.40596389
2.102458265	10.53257088	0.425962207	0.097886341
0.030653978	0.000407611	567.217542	217.7619991
28.93914549	382.4330668	0.000524229	1.593428188
1.478086363	6.047244427	0.001607955	0.547688955
3.02068816	532.7866688	0.002327095	320.6288731
0.002766176	0.011721409	0.289739767	0.019820076
0.563230418	0.988827351	0.003371326	1.892657848
0.012754124	1.35454E-05	218.2610146	132.1240749
8.593803016	684.4409798	0.001349585	106.3400211
31.03659431	944.7725568	0.003999955	60.82216346
127.3715576	4943.551521	0.001594438	33.3686852
87.62131087	879.8265036	6.44162623	0.577523918
6.434709259	665.8357722	0.003507322	92.66320011
0.819964737	436.1155926	0.00191694	253.3433611
33.57219277	153.008469	1.724227225	0.307825328
0.09442985	6.58732E-05	69.63100897	15.9342978
0.008644577	0.000558247	787.4966226	135.8301787
9.525577424	1051.974825	0.002879077	98.9180355
0.112585929	0.002909476	225.7924011	137.2961135
18.7204815	110.7140925	0.000969601	1.471221873
0.041849234	0.000149822	413.002433	64.0624108
0.194728498	0.094406807	1.186588704	0.020727097
0.013394912	1.24984E-05	221.7661649	152.5399024
0.021112342	2.564690022	5.945211561	39.38230069
1.58299767	0.001237046	0.257256116	21.09752362
0.695239529	0.000403228	0.196298115	2.752048031
0.018125315	2.53601E-05	2159.955381	27.14197293
0.00297758	0.015220493	1.140009956	0.04038471
1.818933663	0.001705369	0.216578288	24.99560042
9.262863841	21.42835448	0.701730913	0.098366889
0.042360784	0.190254689	0.102561576	0.025090553
0.006422822	0.152084105	643.5205303	27.05543589
0.500344637	45.61376655	70.624327	26.15687038
0.353492684	36.41857941	66.32644958	15.57352434
0.638799065	387.0950783	0.002019091	221.9931254
0.432679386	0.039214522	166.173429	107.2116325
0.089527852	0.000104215	1225.474925	30.97985714
82.1305568	2425.143988	0.001468353	2.430229103
20.99909641	573.603268	0.000580257	0.65755064
22.51202773	1432.288812	0.001133464	1.666860346
292.3049394	3430.270021	15.80060669	0.469511066
0.003429612	0.076197753	18.72708588	25.67182186
0.006422822	0.152084105	643.5205303	27.05543589
0.210170363	0.549204173	0.183869389	0.006035662
0.018034423	3.08721E-05	283.6273982	30.05843344
0.673659598	101.8380205	0.000548014	1.177474596
0.041287504	0.146212253	489.4406083	10.85572622
0.041843431	3.711730402	6.532830464	46.72470688
0.054921584	0.001070816	699.0528332	133.2179779
0.006083831	0.140604991	583.2506201	3.852104532
0.144512595	1.391720477	0.002318255	2.645152528
0.128425935	0.000219018	310.6916683	66.41205313
4.322885845	15.53716734	1.252489281	0.051981473
0.750909514	377.6781344	0.00158592	180.8778428
0.194728498	0.094406807	1.186588704	0.020727097
6.434709259	665.8357722	0.003507322	92.66320011
0.309573593	66.9893838	31.96463526	11.63849417
1.883748074	1.685925365	0.988389311	0.076336804
0.027111888	0.447198538	30.47683025	56.99099853
0.013157665	0.027736633	1537.508247	27.95198439
